발생년도,시도,시군구,전체발생량,총계_재활용,총계_소각,총계_매립,총계_기타
2009,충남,부여군,215.4,23.1,17.3,25.1,149.9
2009,경북,예천군,13.0,29.5,9.5,0.0,0.0
2012,충남,부여군,57.2,5.4,67.2,20.9,0.0
2009,전북,전주시,65.4,15.2,61.2,19.6,0.0
2010,서울,강남구,451.1,20.5,53.0,13.1,364.5
2011,충남,아산시,561.1,9.0,13.2,96.9,442.0
2012,충남,태안군,175.8,149.9,163.6,46.7,0.0
2009,서울,관악구,94.0,6.1,17.4,6.7,63.8
2010,광주,북구,209.8,152.3,2.3,2.9,52.300000000000004
2013,경남,양산시,47.7,31.2,197.3,46.7,0.0
2012,울산,남구,76.8,83.7,19.6,5.8,0.0
2010,경남,고성군,120.5,31.5,36.5,6.4,46.1
2010,전북,임실군,331.5,64.1,48.7,34.3,184.39999999999998
2012,충북,옥천군,147.6,28.8,69.6,28.3,20.900000000000002
2010,대전,유성구,282.6,8.7,37.1,67.1,169.70000000000005
2013,전북,진안군,301.6,23.5,26.9,4.5,246.70000000000002
2009,경남,산청군,64.1,74.7,55.4,1.8,0.0
2013,대전,서구,54.3,136.6,60.2,3.0,0.0
2012,경북,군위군,77.9,108.4,3.2,0.0,0.0
2010,경남,김해시,363.0,8.4,437.1,28.7,0.0
2013,충남,서천군,258.7,655.8,24.7,20.2,0.0
2011,충북,제천시,0.0,201.0,60.2,87.6,0.0
2011,경기,양평군,76.5,255.7,26.6,22.9,0.0
2009,강원,원주시,183.7,346.2,153.8,8.6,0.0
2013,울산,남구,30.6,501.6,71.2,3.0,0.0
2012,경기,포천시,28.0,236.9,0.1,0.0,0.0
2013,충남,서산시,21.5,48.0,153.8,24.0,0.0
2010,광주,광산구,15.8,268.9,0.0,6.9,0.0
2010,충북,괴산군,108.8,7.2,13.0,38.2,50.39999999999999
2011,경북,의성군,30.5,145.1,73.3,155.0,0.0
2011,강원,태백시,107.4,16.5,15.2,3.4,72.3
2012,전북,정읍시,88.3,3.4,73.4,49.5,0.0
2009,경기,의정부시,316.1,256.3,9.9,8.8,41.10000000000001
2012,전남,영암군,127.0,12.2,38.1,11.0,65.69999999999999
2012,충북,청주시,60.4,33.9,7.6,56.1,0.0
2011,경남,함양군,44.1,67.8,112.6,8.7,0.0
2012,강원,화천군,150.6,30.4,37.4,59.8,22.999999999999986
2012,경기,과천시,66.4,81.2,34.6,1.0,0.0
2012,대구,달서구,163.7,92.6,37.7,91.1,0.0
2012,경기,구리시,971.5,493.6,0.0,15.6,462.29999999999995
2011,경북,예천군,157.8,129.9,18.3,25.0,0.0
2012,경남,거창군,120.5,205.0,37.5,27.9,0.0
2011,대전,서구,643.1,19.5,110.1,114.8,398.7
2011,전남,곡성군,138.1,292.1,30.0,29.1,0.0
2010,경기,광주시,274.5,217.8,25.7,1.2,29.79999999999999
2009,서울,구로구,29.0,49.7,19.7,9.3,0.0
2010,경남,남해군,390.3,8.5,36.5,0.9,344.40000000000003
2010,부산,연제구,267.2,66.8,19.6,77.7,103.09999999999998
2009,충남,공주시,57.7,124.5,8.3,0.0,0.0
2010,인천,남동구,309.4,267.0,49.6,17.0,0.0
2011,경남,의령군,47.7,35.0,28.2,104.4,0.0
2013,충북,괴산군,183.3,17.3,24.8,28.8,112.39999999999999
2013,충북,괴산군,1019.2,164.6,21.5,8.7,824.4
2011,인천,미추홀구,64.6,62.8,0.0,9.4,0.0
2010,서울,양천구,25.6,167.0,57.4,4.2,0.0
2010,대전,서구,248.0,2.5,36.8,90.2,118.49999999999999
2009,전남,완도군,231.1,32.9,77.9,0.0,120.29999999999998
2011,강원,태백시,70.9,273.8,40.6,20.2,0.0
2013,전남,장성군,183.3,169.0,89.9,26.2,0.0
2013,경기,여주시,453.9,13.5,166.2,17.3,256.9
2010,서울,중랑구,304.9,9.7,89.9,58.0,147.29999999999998
2011,인천,동구,92.6,220.2,10.7,27.9,0.0
2011,인천,강화군,322.3,258.6,19.4,8.7,35.599999999999994
2012,경북,구미시,36.0,75.4,38.9,0.6,0.0
2012,강원,원주시,290.3,89.4,112.7,35.0,53.2
2009,강원,동해시,123.6,71.4,386.9,15.3,0.0
2012,전북,익산시,14.3,273.7,17.3,0.0,0.0
2010,전남,진도군,38.2,3.1,0.0,15.6,19.5
2009,부산,동래구,151.4,598.9,88.1,0.0,0.0
2011,경북,영천시,224.4,655.8,37.8,11.8,0.0
2013,경기,군포시,480.2,17.5,93.5,17.8,351.4
2012,경기,가평군,29.1,15.9,59.3,35.9,0.0
2010,서울,서대문구,322.3,220.1,12.9,1.3,88.00000000000001
2009,충남,부여군,44.1,17.1,197.7,0.0,0.0
2013,경남,고성군,93.1,215.4,9.1,14.5,0.0
2009,강원,정선군,15.1,124.0,78.4,1.3,0.0
2009,경북,청도군,37.1,36.4,86.0,0.0,0.0
2010,충남,서산시,469.6,5.7,84.4,10.9,368.6
2010,강원,홍천군,394.6,39.3,90.0,30.3,235.0
2012,전북,전주시,278.7,83.7,31.0,17.3,146.7
2011,인천,서구,71.0,121.1,61.7,21.1,0.0
2012,충북,청주시,39.0,83.7,35.5,145.1,0.0
2011,전북,김제시,218.7,6.2,46.1,8.7,157.70000000000002
2010,전남,장성군,233.2,6.1,30.9,6.8,189.39999999999998
2013,인천,남동구,228.7,351.3,7.3,20.7,0.0
2011,충북,진천군,299.1,239.7,0.3,20.2,38.900000000000034
2010,전북,순창군,28.1,7.8,0.0,2.9,17.400000000000002
2010,서울,영등포구,178.1,247.3,0.0,4.8,0.0
2009,전남,영광군,351.5,326.7,20.0,4.2,0.6000000000000112
2009,경기,수원시,59.9,6.9,10.6,65.0,0.0
2010,대전,유성구,75.6,255.7,11.2,143.2,0.0
2010,대구,서구,170.4,388.0,76.4,5.7,0.0
2010,경북,칠곡군,222.8,88.6,16.3,1.9,116.00000000000001
2009,부산,연제구,475.5,171.6,29.2,166.2,108.5
2011,광주,서구,261.4,5.1,6.8,131.1,118.39999999999995
2011,서울,서초구,451.3,48.0,50.3,3.2,349.8
2011,울산,동구,78.7,118.5,53.3,34.7,0.0
2009,전남,순천시,1039.0,175.7,138.0,0.0,725.3
2010,전북,익산시,228.4,64.5,24.0,21.2,118.7
2012,강원,양양군,35.3,18.5,0.0,46.5,0.0
2011,서울,광진구,79.7,27.3,0.0,13.6,38.800000000000004
2010,경남,창녕군,27.7,33.5,41.0,4.9,0.0
2010,인천,남동구,117.4,2.8,0.4,39.8,74.4
2009,경기,고양시,38.5,283.9,0.0,7.8,0.0
2010,전남,장흥군,39.4,0.0,18.7,19.3,1.3999999999999986
2009,서울,용산구,224.4,244.2,6.0,155.4,0.0
2010,경남,함안군,245.3,137.6,27.5,0.0,80.20000000000002
2012,부산,연제구,376.4,18.1,41.0,0.0,317.29999999999995
2012,충남,논산시,403.2,16.9,107.7,12.2,266.40000000000003
2009,전남,보성군,380.1,4.8,90.6,13.0,271.70000000000005
2009,충남,논산시,76.8,122.4,35.5,86.1,0.0
2012,경북,청도군,228.4,67.1,85.2,15.3,60.80000000000001
2011,울산,동구,24.9,23.1,60.5,11.8,0.0
2010,부산,연제구,126.7,343.8,12.9,44.6,0.0
2009,경북,구미시,37.3,216.2,46.6,21.1,0.0
2010,전남,곡성군,21.7,20.5,37.1,24.8,0.0
2011,강원,양양군,36.6,45.1,145.2,18.0,0.0
2011,대전,대덕구,120.2,207.7,0.0,8.8,0.0
2011,광주,광산구,244.8,174.3,27.7,18.5,24.299999999999997
2010,서울,강동구,40.7,38.4,105.3,38.1,0.0
2010,서울,강서구,192.7,20.6,0.5,0.0,171.6
2012,서울,양천구,248.4,172.4,78.4,116.6,0.0
2011,경남,함양군,50.4,13.6,31.8,0.0,4.9999999999999964
2011,경북,울진군,45.5,202.7,24.6,240.0,0.0
2009,충북,영동군,613.0,25.3,82.3,10.3,495.1
2013,경북,상주시,907.4,152.6,0.0,78.9,675.9
2010,부산,강서구,400.0,36.6,7.4,42.6,313.4
2011,경북,울진군,232.8,10.3,160.2,13.1,49.20000000000001
2010,전남,영광군,385.2,45.4,12.7,2.2,324.90000000000003
2012,강원,양양군,340.4,42.3,0.0,13.5,284.59999999999997
2011,강원,속초시,86.9,78.3,68.5,1.3,0.0
2012,전남,목포시,221.8,196.2,27.6,63.5,0.0
2013,경북,안동시,156.2,39.1,0.0,49.6,67.5
2013,서울,종로구,177.8,228.5,31.5,15.6,0.0
2013,울산,중구,56.1,33.5,64.6,18.5,0.0
2012,경남,양산시,119.4,222.6,48.3,2.9,0.0
2009,경기,포천시,43.0,183.0,17.8,6.1,0.0
2013,서울,영등포구,163.9,15.0,0.0,33.1,115.80000000000001
2009,인천,미추홀구,255.5,25.0,25.7,145.1,59.70000000000002
2013,강원,평창군,35.7,82.1,31.4,15.6,0.0
2011,전북,완주군,322.3,30.7,75.0,15.7,200.90000000000003
2010,경기,양평군,196.2,205.9,0.0,26.0,0.0
2013,인천,부평구,15.8,346.1,19.2,18.8,0.0
2011,서울,마포구,39.1,240.9,9.2,3.7,0.0
2013,서울,서대문구,300.7,66.6,80.3,1.0,152.8
2012,경기,동두천시,203.8,207.7,0.0,41.9,0.0
2009,경기,오산시,165.4,499.9,9.5,106.0,0.0
2013,부산,서구,212.9,80.6,118.9,3.4,10.000000000000005
2010,경기,남양주시,15.8,7.5,44.9,1.1,0.0
2013,충남,천안시,71.1,141.9,76.8,19.6,0.0
2012,부산,기장군,29.5,200.7,37.1,18.6,0.0
2009,대구,달서구,138.1,17.2,61.2,3.8,55.89999999999999
2010,서울,은평구,814.8,154.6,100.8,81.3,478.09999999999997
2012,충남,공주시,23.4,301.4,28.6,14.5,0.0
2012,서울,동대문구,236.9,195.1,7.3,3.5,31.000000000000014
2013,전북,임실군,307.5,6.9,93.0,26.0,181.60000000000002
2009,전남,영암군,170.2,15.0,28.2,0.0,126.99999999999999
2013,부산,기장군,108.8,22.7,68.0,23.4,0.0
2010,경남,창원시,288.5,28.6,68.5,0.0,191.39999999999998
2011,서울,동대문구,53.1,10.7,0.0,153.6,0.0
2012,충북,옥천군,138.4,12.9,4.4,77.7,43.39999999999999
2012,서울,양천구,23.4,0.0,11.2,18.0,0.0
2011,충남,금산군,44.1,11.0,69.1,2.6,0.0
2009,서울,강서구,244.3,18.1,76.2,18.3,131.7
2011,전북,남원시,380.1,209.8,69.6,2.8,97.90000000000002
2011,경기,안산시,1067.8,8.2,0.0,8.3,1051.3
2012,경북,청송군,39.6,21.2,24.0,3.6,0.0
2013,서울,도봉구,63.0,238.6,46.5,69.7,0.0
2010,충남,공주시,961.2,45.9,0.4,8.5,906.4000000000001
2009,충남,공주시,420.8,87.0,15.1,53.0,265.7
2011,경북,영양군,229.6,71.3,16.7,8.3,133.3
2009,전북,남원시,624.7,48.0,42.2,0.0,534.5
2010,전북,전주시,353.5,708.8,108.3,44.6,0.0
2010,서울,영등포구,394.6,117.4,37.7,115.3,124.20000000000006
2009,경남,산청군,89.4,26.7,159.0,36.6,0.0
2012,대전,서구,19.1,80.1,165.9,157.4,0.0
2011,전남,장성군,481.9,20.5,23.9,13.0,424.5
2010,경북,상주시,498.6,71.3,84.2,3.4,339.70000000000005
2009,대구,중구,37.4,351.3,112.5,17.5,0.0
2012,충남,아산시,274.5,8.9,72.1,77.3,116.20000000000003
2012,충남,부여군,234.4,18.4,55.0,3.4,157.6
2010,충남,태안군,394.6,590.4,7.2,27.7,0.0
2012,경기,동두천시,244.9,3.3,23.9,117.4,100.29999999999998
2013,충북,괴산군,19.1,20.5,68.0,9.7,0.0
2009,인천,연수구,469.6,336.8,72.0,9.6,51.20000000000001
2010,경기,안성시,34.1,211.7,0.0,27.2,0.0
2010,대구,중구,282.9,47.9,0.0,6.6,228.39999999999998
2010,경북,영천시,104.7,44.4,15.1,10.4,34.800000000000004
2012,부산,부산진구,300.9,210.8,41.5,8.2,40.39999999999996
2009,서울,강북구,62.9,14.3,67.0,2.3,0.0
2012,경남,의령군,300.9,54.1,118.4,16.7,111.69999999999997
2011,전남,광양시,234.4,11.3,27.0,162.9,33.19999999999999
2009,부산,해운대구,291.1,28.0,76.8,1.2,185.10000000000002
2012,전남,순천시,13.0,292.1,76.4,11.7,0.0
2013,경기,구리시,23.6,10.5,16.2,117.4,0.0
2009,충남,금산군,48.2,5.1,73.4,11.6,0.0
2009,전북,김제시,687.5,67.1,50.9,45.1,524.4
2012,경남,합천군,102.2,18.4,7.4,1.1,75.30000000000001
2011,인천,중구,236.6,152.4,18.4,13.0,52.79999999999998
2009,세종,세종특별자치시,240.9,38.1,46.6,44.5,111.70000000000002
2009,경남,남해군,123.6,17.7,122.9,2.1,0.0
2012,전남,장흥군,62.1,15.9,17.5,113.9,0.0
2011,경북,영양군,339.9,7.6,61.4,12.8,258.09999999999997
2009,경북,경주시,364.1,32.4,15.1,2.9,313.70000000000005
2011,경남,창원시,42.7,124.5,112.7,111.3,0.0
2011,대구,북구,49.3,503.7,167.2,5.0,0.0
2011,대구,북구,233.4,598.9,12.7,5.6,0.0
2009,충북,청주시,23.7,21.3,44.7,28.9,0.0
2011,서울,구로구,49.1,0.0,132.6,76.5,0.0
2010,대전,동구,159.7,2.3,114.6,100.0,0.0
2011,경기,여주시,32.6,121.1,24.0,1.0,0.0
2013,서울,광진구,328.2,10.6,27.1,12.6,277.8999999999999
2010,강원,인제군,33.7,271.2,20.0,31.8,0.0
2009,전남,함평군,171.4,250.0,11.0,43.5,0.0
2010,강원,양양군,82.9,136.3,0.0,3.4,0.0
2010,강원,태백시,113.1,122.6,437.1,61.4,0.0
2010,서울,강서구,204.4,12.3,128.6,17.8,45.7
2010,경기,부천시,79.9,33.9,44.7,4.8,0.0
2012,경기,시흥시,15.1,36.4,29.4,153.6,0.0
2010,충북,음성군,57.8,43.2,19.9,20.6,0.0
2012,충북,단양군,105.4,8.7,29.5,21.0,46.2
2012,울산,남구,313.2,143.4,17.4,3.6,148.79999999999998
2010,경남,김해시,685.3,110.9,17.3,14.3,542.8000000000001
2012,경기,파주시,229.5,16.7,79.1,1.0,132.70000000000002
2012,강원,동해시,147.6,314.4,34.0,0.8,0.0
2009,경기,광명시,281.7,200.3,90.0,6.9,0.0
2010,부산,연제구,67.7,36.6,0.0,4.3,26.8
2011,인천,남동구,218.4,32.4,234.0,117.0,0.0
2010,세종,세종특별자치시,43.1,36.4,0.1,18.2,0.0
2011,서울,양천구,232.6,14.4,86.5,10.6,121.1
2012,경남,함안군,165.4,223.3,114.0,60.3,0.0
2009,제주,서귀포시,14.3,59.9,261.0,29.1,0.0
2011,전남,강진군,294.1,25.6,54.3,39.3,174.89999999999998
2013,전남,장성군,60.4,6.6,86.5,44.8,0.0
2010,경남,남해군,209.8,14.4,38.5,17.6,139.3
2011,강원,횡성군,360.6,82.7,0.0,20.0,257.90000000000003
2013,서울,강북구,349.5,36.0,30.0,46.6,236.9
2011,서울,성북구,25.5,173.3,19.9,4.0,0.0
2013,강원,강릉시,368.5,74.1,28.4,96.9,169.1
2012,충남,서천군,210.6,32.2,112.5,166.2,0.0
2012,인천,동구,331.5,67.1,9.5,1.5,253.39999999999998
2009,경북,청송군,85.1,14.3,31.5,41.2,0.0
2013,경남,함양군,406.8,21.5,234.0,2.1,149.20000000000002
2009,전남,완도군,724.4,203.6,17.4,4.0,499.4
2013,경북,문경시,418.1,89.1,0.0,1.4,327.6
2012,부산,동래구,244.9,234.6,74.1,56.8,0.0
2009,경기,양주시,64.9,53.5,15.9,0.0,0.0
2010,서울,용산구,33.0,432.8,0.0,3.0,0.0
2012,경기,김포시,147.8,329.4,2.5,18.2,0.0
2012,경기,평택시,208.6,119.3,38.2,5.7,45.39999999999999
2009,대구,동구,290.3,211.8,23.4,14.6,40.5
2011,부산,영도구,93.2,160.2,36.0,24.6,0.0
2010,서울,도봉구,183.3,26.6,0.0,33.5,123.20000000000002
2011,충남,아산시,300.8,149.2,0.5,0.0,151.10000000000002
2013,대구,북구,25.5,244.2,85.9,4.0,0.0
2011,부산,부산진구,51.4,99.9,3.4,11.8,0.0
2009,경기,하남시,588.9,166.1,38.9,11.1,372.79999999999995
2011,경북,울릉군,95.5,343.8,7.9,6.5,0.0
2011,경남,밀양시,675.9,152.2,2.7,30.5,490.5
2013,부산,남구,217.6,60.0,0.0,113.7,43.89999999999999
2012,경북,영양군,345.5,47.6,336.7,23.4,0.0
2013,대구,수성구,25.0,63.7,4.6,90.2,0.0
2012,경기,구리시,49.3,177.7,44.8,9.3,0.0
2013,광주,남구,278.5,21.5,79.6,18.2,159.20000000000002
2013,전북,익산시,324.3,25.6,0.0,0.1,298.59999999999997
2013,충북,영동군,480.2,177.9,13.5,8.9,279.9
2010,서울,강남구,60.7,336.8,7.7,0.0,0.0
2012,경북,청도군,75.8,170.4,68.5,63.5,0.0
2010,울산,북구,30.8,36.9,0.0,9.0,0.0
2011,인천,중구,365.9,180.1,38.5,79.2,68.09999999999998
2013,전북,고창군,60.9,10.6,7.4,12.7,30.2
2009,강원,고성군,126.7,15.0,12.2,94.0,5.5
2011,서울,서대문구,280.3,98.8,48.0,31.6,101.9
2010,충북,청주시,136.4,15.8,4.4,21.2,95.0
2012,부산,영도구,248.4,8.5,21.8,3.3,214.79999999999998
2010,전남,목포시,25.5,530.5,0.0,68.9,0.0
2009,경북,성주군,789.3,22.5,363.0,33.1,370.69999999999993
2012,강원,화천군,282.6,200.3,81.9,5.4,0.0
2010,경기,오산시,27.5,2.5,20.7,31.1,0.0
2011,경남,진주시,254.4,23.2,0.4,1.4,229.4
2009,충북,진천군,24.7,6.7,22.6,11.6,0.0
2010,충남,청양군,183.3,81.0,30.4,27.0,44.900000000000006
2010,경기,성남시,641.3,119.4,0.4,18.5,503.0
2012,강원,원주시,20.1,11.7,16.8,13.1,0.0
2010,서울,마포구,23.6,96.3,112.7,23.4,0.0
2013,충북,단양군,28.6,3.7,31.9,0.0,0.0
2013,대구,달서구,57.7,39.3,20.8,0.0,0.0
2013,충남,서산시,99.1,27.3,0.0,6.4,65.39999999999999
2011,서울,송파구,388.5,177.7,13.1,41.2,156.5
2012,경기,의정부시,138.4,157.6,7.8,11.0,0.0
2013,경북,영주시,57.9,256.7,58.8,4.9,0.0
2012,경남,사천시,36.5,152.6,18.4,6.9,0.0
2009,전북,임실군,249.6,156.3,29.7,95.9,0.0
2010,인천,동구,16.8,173.3,99.1,7.1,0.0
2012,서울,용산구,162.1,12.3,0.0,15.2,134.6
2012,충북,제천시,114.7,1.1,8.1,4.0,101.50000000000001
2010,강원,정선군,240.1,146.6,21.2,25.8,46.5
2011,경남,양산시,13.5,173.7,90.5,77.3,0.0
2011,경북,칠곡군,236.2,7.7,25.7,26.7,176.10000000000002
2009,인천,강화군,352.1,88.6,25.1,15.7,222.70000000000002
2011,강원,양양군,176.2,2.3,23.2,23.7,126.99999999999999
2013,경북,청송군,364.1,74.8,4.5,23.8,261.0
2012,강원,속초시,31.4,236.9,93.0,6.2,0.0
2013,인천,부평구,63.2,208.1,145.7,33.1,0.0
2010,강원,정선군,38.7,31.0,25.5,7.0,0.0
2010,강원,철원군,219.3,127.3,161.9,1.3,0.0
2009,경기,안양시,32.6,34.1,31.8,9.6,0.0
2012,대구,중구,77.1,107.9,27.1,76.5,0.0
2009,서울,관악구,282.0,223.3,5.1,21.7,31.899999999999988
2010,서울,도봉구,154.6,145.1,75.9,157.4,0.0
2011,인천,서구,70.9,24.1,7.2,11.0,28.6
2011,전북,군산시,144.0,13.1,0.0,21.7,109.2
2011,인천,계양구,31.6,13.1,133.9,83.7,0.0
2012,부산,연제구,36.8,501.6,44.5,1.8,0.0
2011,경기,고양시,14.3,12.5,16.3,4.8,0.0
2013,강원,속초시,100.5,28.0,22.0,10.1,40.4
2011,경북,경주시,1118.1,40.4,103.1,67.6,906.9999999999998
2012,강원,태백시,64.1,10.5,79.6,42.0,0.0
2012,전남,보성군,20.7,56.3,240.6,0.0,0.0
2012,인천,남동구,14.5,166.3,0.3,20.2,0.0
2013,대구,북구,146.8,21.7,9.3,146.3,0.0
2011,경북,문경시,54.1,115.8,1.3,5.7,0.0
2011,서울,성동구,37.4,161.1,214.4,8.6,0.0
2010,경남,고성군,45.2,15.5,4.4,61.6,0.0
2012,경북,영천시,59.7,38.0,100.0,33.9,0.0
2013,경남,창녕군,376.4,21.7,3.7,45.2,305.8
2012,전남,담양군,208.6,109.6,17.9,17.7,63.39999999999999
2009,광주,서구,352.1,191.5,1.2,7.8,151.60000000000002
2012,경남,합천군,27.1,16.7,0.3,6.2,3.9000000000000012
2013,경남,통영시,291.1,4.5,110.0,117.4,59.20000000000002
2009,강원,고성군,35.3,16.5,36.8,12.0,0.0
2013,충북,제천시,25.4,32.0,0.0,14.3,0.0
2013,경남,통영시,305.7,15.6,13.1,91.4,185.59999999999994
2009,강원,태백시,86.9,98.8,61.8,16.7,0.0
2013,경기,안산시,87.6,165.0,0.0,18.7,0.0
2012,서울,성동구,62.8,219.7,38.2,2.9,0.0
2010,광주,광산구,308.9,172.1,135.9,4.7,0.0
2013,광주,서구,27.7,24.1,87.2,8.1,0.0
2011,경기,오산시,36.8,33.2,21.1,44.4,0.0
2011,강원,철원군,20.6,165.2,0.0,39.8,0.0
2009,충북,옥천군,43.7,31.9,90.9,8.9,0.0
2013,충남,천안시,42.7,100.5,15.1,53.6,0.0
2009,전남,완도군,80.7,195.4,29.3,3.7,0.0
2011,대구,남구,157.2,48.1,20.5,13.8,74.8
2011,충남,부여군,99.1,103.7,113.9,8.5,0.0
2013,강원,태백시,304.9,41.3,15.1,13.3,235.19999999999996
2012,전남,화순군,21.8,127.3,53.5,91.4,0.0
2011,대구,중구,236.9,269.7,72.2,58.0,0.0
2010,부산,기장군,62.9,67.8,0.0,13.7,0.0
2010,경북,청도군,77.8,70.1,90.6,3.3,0.0
2010,경기,남양주시,39.1,3.1,58.9,88.9,0.0
2010,경남,양산시,163.7,207.7,0.0,0.8,0.0
2010,전남,진도군,35.7,37.5,17.1,16.2,0.0
2012,경남,합천군,243.5,175.1,0.0,26.2,42.2
2013,대구,중구,171.4,17.1,16.2,5.5,132.60000000000002
2011,부산,사하구,387.1,67.1,65.7,0.9,253.4
2013,전남,목포시,163.0,231.2,77.8,56.0,0.0
2013,대전,중구,88.8,116.6,19.1,9.6,0.0
2013,부산,기장군,346.9,18.0,25.1,0.7,303.09999999999997
2012,경기,김포시,110.1,130.9,22.0,5.5,0.0
2009,인천,중구,128.1,166.1,6.4,78.9,0.0
2009,경기,여주시,166.2,149.2,77.7,104.4,0.0
2010,경기,고양시,254.8,21.2,87.9,106.9,38.80000000000001
2009,경북,청송군,87.6,108.2,90.3,7.3,0.0
2010,경기,의정부시,41.0,166.3,46.2,63.9,0.0
2010,대구,남구,345.5,98.8,40.2,67.9,138.6
2010,경북,의성군,78.8,41.7,71.7,82.9,0.0
2009,충남,서천군,134.0,26.1,54.3,6.6,47.00000000000001
2013,경기,가평군,443.2,91.5,40.9,46.3,264.5
2013,충남,금산군,134.0,372.9,89.9,2.8,0.0
2010,경북,영주시,30.7,100.5,75.2,15.2,0.0
2012,경남,창녕군,724.4,51.5,1.6,10.4,660.9
2009,강원,양구군,433.1,265.3,24.4,9.5,133.9
2009,경기,수원시,57.7,80.1,14.7,4.5,0.0
2011,인천,계양구,588.9,217.8,71.7,18.8,280.59999999999997
2009,강원,태백시,59.5,3.8,0.1,20.2,35.400000000000006
2010,경기,의왕시,229.6,45.4,77.8,1.0,105.39999999999999
2010,부산,기장군,226.6,24.3,244.0,21.3,0.0
2011,전남,광양시,13.6,110.1,103.5,17.7,0.0
2013,서울,동대문구,498.1,5.1,3.7,11.0,478.3
2010,경북,경산시,132.8,111.2,18.6,3.0,7.105427357601002e-15
2011,경기,안성시,1116.5,5.4,108.0,8.3,994.8
2013,경북,청도군,117.3,6.1,62.1,20.7,28.400000000000002
2012,울산,동구,53.1,301.4,0.0,1.7,0.0
2013,제주,서귀포시,193.0,10.4,88.6,45.2,48.8
2009,전남,순천시,385.2,89.7,62.7,21.2,211.60000000000002
2010,부산,기장군,60.9,117.3,103.5,9.6,0.0
2009,서울,강북구,337.5,202.7,64.6,113.7,0.0
2013,서울,성북구,136.6,25.5,42.4,37.3,31.39999999999999
2009,전남,곡성군,32.7,102.5,13.5,9.9,0.0
2013,전남,진도군,487.7,23.8,40.9,42.1,380.9
2009,경기,여주시,14.3,209.5,42.2,25.9,0.0
2009,경북,상주시,15.9,30.4,14.6,0.0,0.0
2010,서울,서대문구,46.1,169.2,0.8,0.3,0.0
2010,서울,영등포구,38.5,33.3,4.4,4.4,0.0
2010,경기,안성시,35.3,6.1,13.7,20.7,0.0
2011,경기,파주시,332.6,85.0,69.7,0.0,177.90000000000003
2009,대구,달성군,145.1,14.0,94.7,3.0,33.39999999999999
2009,경북,봉화군,449.1,5.5,89.9,23.1,330.6
2010,경기,화성시,108.7,30.7,7.5,6.4,64.1
2011,경기,광명시,355.5,119.2,83.3,37.4,115.6
2012,경북,칠곡군,418.1,46.9,30.0,0.6,340.6
2009,전북,완주군,498.6,168.9,117.5,1.4,210.80000000000004
2012,대전,동구,47.7,10.2,75.2,4.8,0.0
2009,경북,성주군,29.5,76.1,4.5,44.6,0.0
2010,경기,시흥시,48.2,24.2,25.5,44.4,0.0
2013,인천,옹진군,219.3,336.8,12.7,6.7,0.0
2011,인천,연수구,189.8,199.2,23.8,143.2,0.0
2011,인천,미추홀구,278.0,22.7,20.2,0.0,235.10000000000002
2012,경기,부천시,278.7,270.8,30.1,0.0,0.0
2009,전북,진안군,75.6,115.8,12.9,15.3,0.0
2011,서울,양천구,28.8,0.6,130.7,11.0,0.0
2009,강원,화천군,400.4,10.5,180.4,4.0,205.49999999999997
2012,충남,청양군,300.2,68.0,33.0,72.0,127.19999999999999
2013,서울,광진구,144.8,21.2,77.7,0.0,45.900000000000006
2012,충북,음성군,71.1,9.9,0.0,5.3,55.9
2010,서울,금천구,228.4,83.7,84.2,25.4,35.09999999999999
2009,인천,계양구,125.5,292.1,8.7,42.1,0.0
2012,울산,울주군,345.5,68.7,0.0,54.8,222.0
2013,경기,파주시,57.9,115.3,36.4,9.3,0.0
2010,강원,삼척시,282.6,256.3,30.7,5.4,0.0
2010,경남,의령군,63.6,157.7,71.2,144.4,0.0
2013,경남,양산시,54.7,31.3,46.2,3.4,0.0
2013,경기,광주시,501.1,61.9,225.0,39.0,175.20000000000005
2010,전남,구례군,88.8,7.3,121.0,4.5,0.0
2013,부산,동구,228.0,27.1,86.4,9.8,104.7
2009,인천,중구,164.4,208.6,86.0,7.4,0.0
2009,서울,중구,298.8,2.5,10.6,0.6,285.09999999999997
2012,경남,진주시,277.5,174.3,0.0,45.1,58.09999999999999
2009,대전,서구,337.5,41.9,100.0,0.0,195.60000000000002
2012,충북,제천시,258.1,12.3,42.5,0.0,203.3
2013,경기,수원시,29.4,167.2,25.4,41.9,0.0
2010,서울,송파구,324.3,15.9,12.4,90.0,206.00000000000006
2013,강원,태백시,13.5,146.4,21.0,50.9,0.0
2010,제주,서귀포시,30.6,65.0,0.0,4.0,0.0
2009,전남,화순군,180.5,346.2,62.5,37.4,0.0
2009,전남,구례군,146.6,58.5,0.0,22.6,65.5
2012,강원,정선군,102.5,23.8,25.5,6.3,46.900000000000006
2013,경남,창녕군,247.5,41.2,17.9,9.0,179.4
2013,전남,진도군,279.6,78.0,193.0,3.0,5.600000000000023
2011,부산,금정구,684.0,8.0,79.1,2.3,594.6
2010,서울,중구,27.6,0.0,22.0,0.0,5.600000000000001
2011,충북,충주시,15.1,205.0,88.3,1.0,0.0
2012,경기,연천군,165.8,71.5,53.7,71.8,0.0
2013,서울,금천구,401.2,13.8,31.4,43.9,312.1
2013,전남,장흥군,54.6,13.3,65.6,148.1,0.0
